date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:43:46	96242/96242	---M--	200	added ('OK')	image/jpeg	etag:%22590ae2b8-177f2%22	http://html.physcode.com/travel/images/home/bg-sale.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/home/bg-sale.jpg	(from http://html.physcode.com/travel/home-4.html)
23:44:16	653808/653808	---M--	200	added ('OK')	image/jpeg	etag:%22590ae2c5-9f9f0%22	http://html.physcode.com/travel/images/home/slider.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/home/slider.jpg	(from http://html.physcode.com/travel/home-2.html)
23:45:12	609701/609701	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6237-94da5%22	http://html.physcode.com/travel/images/tour/tour-1.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/tour-1.jpg	(from http://html.physcode.com/travel/home-4.html)
23:45:17	1031158/1031158	---M--	200	added ('OK')	image/jpeg	etag:%22590ae2c2-fbbf6%22	http://html.physcode.com/travel/images/home/slider-2.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/home/slider-2.jpg	(from http://html.physcode.com/travel/home-2.html)
23:45:29	637651/637651	---M--	200	added ('OK')	image/jpeg	etag:%2258ba623a-9bad3%22	http://html.physcode.com/travel/images/tour/tour-2.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/tour-2.jpg	(from http://html.physcode.com/travel/home-4.html)
23:45:38	506483/506483	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6239-7ba73%22	http://html.physcode.com/travel/images/tour/tour-3.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/tour-3.jpg	(from http://html.physcode.com/travel/home-4.html)
23:45:40	5477/5477	---M--	200	added ('OK')	image/jpeg	etag:%22590ae2ac-1565%22	http://html.physcode.com/travel/images/blog/201H-150x150.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/201H-150x150.jpg	(from http://html.physcode.com/travel/home-4.html)
23:45:42	8386/8386	---M--	200	added ('OK')	image/jpeg	etag:%22590ae2ab-20c2%22	http://html.physcode.com/travel/images/blog/176H-150x150.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/176H-150x150.jpg	(from http://html.physcode.com/travel/home-4.html)
23:45:43	5391/5391	---M--	200	added ('OK')	image/jpeg	etag:%22590ae2ac-150f%22	http://html.physcode.com/travel/images/blog/86H-150x150.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/86H-150x150.jpg	(from http://html.physcode.com/travel/home-4.html)
23:45:44	3949/3949	---MCZ	200	added ('OK')	application/javascript	etag:W/%22590ae27f-f6d%22	http://html.physcode.com/travel/assets/js/typed.min.js	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/assets/js/typed.min.js	(from http://html.physcode.com/travel/home-4.html)
23:46:00	93147/93147	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6206-16bdb%22	http://html.physcode.com/travel/images/banner/top-heading.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/banner/top-heading.jpg	(from http://html.physcode.com/travel/tours.html)
23:46:05	22218/22218	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6244-56ca%22	http://html.physcode.com/travel/images/tour/430x305/tour-7.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/430x305/tour-7.jpg	(from http://html.physcode.com/travel/tours.html)
23:46:11	33215/33215	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6245-81bf%22	http://html.physcode.com/travel/images/tour/430x305/tour-8.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/430x305/tour-8.jpg	(from http://html.physcode.com/travel/tours.html)
23:46:16	29800/29800	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6245-7468%22	http://html.physcode.com/travel/images/tour/430x305/tour-9.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/430x305/tour-9.jpg	(from http://html.physcode.com/travel/tours.html)
23:46:17	3085/3085	---MCZ	200	added ('OK')	text/css	etag:W/%2258c7c1cf-c0d%22	http://html.physcode.com/travel/assets/css/booking.css	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/assets/css/booking.css	(from http://html.physcode.com/travel/single-tour.html)
23:46:18	4323/4323	---MCZ	200	added ('OK')	text/css	etag:W/%2258c7c1d3-10e3%22	http://html.physcode.com/travel/assets/css/swipebox.min.css	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/assets/css/swipebox.min.css	(from http://html.physcode.com/travel/single-tour.html)
23:46:20	12960/12960	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258c7c1e2-32a0%22	http://html.physcode.com/travel/assets/js/jquery.swipebox.min.js	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/assets/js/jquery.swipebox.min.js	(from http://html.physcode.com/travel/single-tour.html)
23:46:21	1540/1540	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258c7c1e0-604%22	http://html.physcode.com/travel/assets/js/gmap.js	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/assets/js/gmap.js	(from http://html.physcode.com/travel/single-tour.html)
23:46:27	382690/382690	---M--	200	added ('OK')	image/jpeg	etag:%2258ba623b-5d6e2%22	http://html.physcode.com/travel/images/tour/tour-6.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/tour-6.jpg	(from http://html.physcode.com/travel/home-4.html)
23:46:33	565644/565644	---M--	200	added ('OK')	image/jpeg	etag:%2258ba623a-8a18c%22	http://html.physcode.com/travel/images/tour/tour-4.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/tour-4.jpg	(from http://html.physcode.com/travel/home-4.html)
23:46:37	641431/641431	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6240-9c997%22	http://html.physcode.com/travel/images/tour/tour-5.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/tour/tour-5.jpg	(from http://html.physcode.com/travel/home-4.html)
23:46:43	34694/34694	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258c7c1e0-8786%22	http://html.physcode.com/travel/assets/js/isotope.pkgd.min.js	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/assets/js/isotope.pkgd.min.js	(from http://html.physcode.com/travel/destinations.html)
23:46:43	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Oct%202017%2018:46:43%20GMT	http://html.physcode.com/travel/single.html%22	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/single.74.delayed	(from http://html.physcode.com/travel/blog.html)
23:47:59	498513/498513	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6210-79b51%22	http://html.physcode.com/travel/images/blog/83H.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/83H.jpg	(from http://html.physcode.com/travel/blog.html)
23:48:25	630088/630088	---M--	200	added ('OK')	image/jpeg	etag:%2258ba620b-99d48%22	http://html.physcode.com/travel/images/blog/161H.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/161H.jpg	(from http://html.physcode.com/travel/blog.html)
23:48:38	698176/698176	---M--	200	added ('OK')	image/jpeg	etag:%2258ba620d-aa740%22	http://html.physcode.com/travel/images/blog/199H.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/199H.jpg	(from http://html.physcode.com/travel/blog.html)
23:48:48	56603/56603	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6225-dd1b%22	http://html.physcode.com/travel/images/images-sidebar/sidebanner-ticketing.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/images-sidebar/sidebanner-ticketing.jpg	(from http://html.physcode.com/travel/blog.html)
23:48:58	61730/61730	---M--	200	added ('OK')	image/png	etag:%2258ba6226-f122%22	http://html.physcode.com/travel/images/images-sidebar/sidebanner-tour.png	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/images-sidebar/sidebanner-tour.png	(from http://html.physcode.com/travel/blog.html)
23:49:05	42819/42819	---M--	200	added ('OK')	image/jpeg	etag:%2258ba6224-a743%22	http://html.physcode.com/travel/images/images-sidebar/hertz-sidebanner.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/images-sidebar/hertz-sidebanner.jpg	(from http://html.physcode.com/travel/blog.html)
23:49:10	917371/917371	---M--	200	added ('OK')	image/jpeg	etag:%2258ba620c-dff7b%22	http://html.physcode.com/travel/images/blog/176H.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/176H.jpg	(from http://html.physcode.com/travel/blog.html)
23:49:34	581930/581930	---M--	200	added ('OK')	image/jpeg	etag:%2258ba620f-8e12a%22	http://html.physcode.com/travel/images/blog/289H.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/289H.jpg	(from http://html.physcode.com/travel/blog.html)
23:49:44	1006226/1006226	---M--	200	added ('OK')	image/jpeg	etag:%2258ba620e-f5a92%22	http://html.physcode.com/travel/images/blog/263H.jpg	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/blog/263H.jpg	(from http://html.physcode.com/travel/blog.html)
23:52:16	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Oct%202017%2018:52:16%20GMT	http://html.physcode.com/travel/single.html/	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/single.html/index.html	(from http://html.physcode.com/travel/single.html)
23:52:38	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Oct%202017%2018:52:38%20GMT	http://html.physcode.com/travel/assets/img/loader.gif	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/assets/img/loader.88.delayed	(from http://html.physcode.com/travel/assets/css/swipebox.min.css)
23:52:38	729/729	---M--	200	added ('OK')	image/png	etag:%2258ba6232-2d9%22	http://html.physcode.com/travel/images/swipebox/icons.png	C:/Users/uroosa/Desktop/temp1/html.physcode.com/travel/images/swipebox/icons.png	(from http://html.physcode.com/travel/assets/css/swipebox.min.css)
